status_id,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10153852334666006,330,136,2652,4,5,61,53,7
7331091005_10153852310996006,168,338,2511,22,3,31,1,1
7331091005_10153852225796006,180,174,1385,14,7,96,1,3
7331091005_10153852210656006,478,2056,10028,90,17,194,0,1
7331091005_10153852207611006,109,119,1012,2,7,15,3,4
7331091005_10153852150756006,277,419,4146,45,15,78,8,2
7331091005_10153852105731006,660,1010,3141,5,134,49,1,9
7331091005_10153852082521006,144,756,6643,39,283,19,0,1
7331091005_10153851373381006,320,851,10114,89,18,37,0,3
7331091005_10153851348061006,168,493,13589,156,43,57,4,23
7331091005_10153851303141006,177,1106,11795,145,117,18,2,17
7331091005_10153851098011006,1058,1637,12365,51,63,684,4,4
7331091005_10153850991486006,268,673,6076,26,8,414,2,1
7331091005_10153850941941006,467,1610,7471,30,11,527,4,0
7331091005_10153850925246006,200,241,3594,13,29,112,1,10
7331091005_10153850902546006,198,549,3801,21,94,35,1,1
7331091005_10153850885626006,49,81,1217,5,2,10,0,2
7331091005_10153850790846006,756,2358,5132,33,3,426,5,8
7331091005_10153850740636006,277,796,5535,23,43,35,0,6
7331091005_10153850615651006,92,64,2393,10,17,12,2,28
7331091005_10153850584621006,1461,3188,11890,115,70,310,3,5
7331091005_10153850544686006,948,2212,13982,49,426,36,2,10
7331091005_10153850518921006,109,129,1188,5,9,42,2,6
7331091005_10153850428126006,3872,17854,43475,469,265,547,4,13
7331091005_10153850378451006,50,25,648,1,0,6,0,0
7331091005_10153850362051006,34,44,1545,10,1,41,0,0
7331091005_10153850319666006,81,50,625,1,14,0,0,0
7331091005_10153850231111006,780,2404,7630,98,126,14,1,10
7331091005_10153850190366006,34,13,675,3,1,4,0,1
7331091005_10153850085596006,173,122,1320,15,2,54,0,2
7331091005_10153850047251006,453,1610,5362,34,11,260,0,0
7331091005_10153850019091006,50,37,543,7,8,3,3,1
7331091005_10153849974616006,188,164,3200,2,24,39,13,4
7331091005_10153849954216006,297,843,3268,38,16,128,2,6
7331091005_10153849918791006,76,109,1631,23,19,0,0,0
7331091005_10153849883426006,182,523,3155,14,143,2,0,0
7331091005_10153849857771006,417,1338,3586,11,169,25,77,12
7331091005_10153849750866006,967,1990,15162,203,65,191,4,5
7331091005_10153849717171006,131,620,3750,42,84,1,0,0
7331091005_10153849110456006,324,602,5933,99,4,307,0,2
7331091005_10153849101781006,332,1552,6929,12,75,102,29,278
7331091005_10153849088646006,80,109,1795,11,4,38,0,1
7331091005_10153849053111006,232,389,2163,4,9,146,2,3
7331091005_10153849022121006,725,5972,28064,941,394,27,6,4
7331091005_10153849005111006,457,674,2782,5,50,173,1,33
7331091005_10153848966191006,281,1237,9390,59,346,15,2,2
7331091005_10153848928861006,162,532,4656,37,84,7,0,0
7331091005_10153848855761006,123,520,10305,41,55,4,2,2
7331091005_10153848843796006,347,1625,8340,117,304,16,1,0
7331091005_10153848819066006,145,251,1747,14,6,96,0,1
7331091005_10153848783491006,188,458,2579,13,94,28,2,2
7331091005_10153848741656006,482,2055,6161,22,225,46,2,2
7331091005_10153848705511006,331,282,2868,15,66,19,6,36
7331091005_10153848677506006,65,109,1634,19,4,5,1,3
7331091005_10153848642806006,1200,1380,10750,60,50,392,2,3
7331091005_10153848586811006,267,522,5764,50,55,5,0,3
7331091005_10153848529286006,126,161,1153,3,12,31,7,2
7331091005_10153848468596006,67,171,2067,9,10,24,2,0
7331091005_10153848428211006,165,263,2872,10,5,81,0,1
7331091005_10153848406811006,329,1039,3694,5,183,19,138,51
7331091005_10153848313746006,505,1055,9493,86,54,76,2,3
7331091005_10153848299066006,214,992,12218,81,188,11,3,7
7331091005_10153848296996006,22,18,443,1,2,0,0,0
7331091005_10153848247411006,242,570,1378,4,82,5,90,2
7331091005_10153848227416006,48,22,628,8,2,0,0,4
7331091005_10153848184651006,803,4643,15980,217,97,147,1,3
7331091005_10153848185751006,50,17,926,0,0,33,0,1
7331091005_10153848121081006,206,288,5530,30,10,118,1,3
7331091005_10153848117781006,61,137,1964,18,5,18,0,1
7331091005_10153848093066006,166,189,1721,8,0,37,1,1
7331091005_10153848066936006,1293,2845,6140,37,12,469,7,1
7331091005_10153848048846006,297,242,2554,93,15,8,6,74
7331091005_10153848021891006,742,792,7229,260,28,228,5,55
7331091005_10153847946791006,56,70,1596,14,2,15,0,1
7331091005_10153847876591006,23,36,303,2,1,2,0,0
7331091005_10153847867671006,47,28,1984,10,3,9,1,3
7331091005_10153847811811006,111,102,1514,12,27,1,0,1
7331091005_10153847764096006,195,1014,6380,71,22,59,0,1
7331091005_10153847726851006,163,373,4591,23,5,256,1,1
7331091005_10153847721676006,13,29,2234,5,1,18,1,1
7331091005_10153847675461006,61,68,1185,3,11,3,51,5
7331091005_10153847174961006,1006,1079,10015,84,9,379,2,5
7331091005_10153847120956006,1416,5541,19976,292,332,93,1,6
7331091005_10153847088751006,1205,4091,21479,295,768,48,3,4
7331091005_10153847056116006,219,170,3141,2,8,130,39,10
7331091005_10153847003241006,101,162,6119,51,30,9,3,1
7331091005_10153846949991006,42,67,1393,9,8,10,0,1
7331091005_10153846907386006,891,1583,6668,11,215,476,41,44
7331091005_10153846870491006,2645,6690,13489,53,688,22,4,1
7331091005_10153846832081006,623,570,3678,6,19,360,128,31
7331091005_10153846792256006,123,363,3823,32,86,6,1,0
7331091005_10153846731286006,460,953,7124,41,9,399,1,2
7331091005_10153846700051006,98,133,1817,7,4,114,1,1
7331091005_10153846657681006,8141,17257,28559,147,67,2991,28,9
7331091005_10153846608721006,151,173,3291,14,5,52,0,2
7331091005_10153846565611006,543,3171,11510,85,148,302,7,36
7331091005_10153846531881006,477,367,4183,75,6,110,1,0
7331091005_10153846485671006,59,281,1064,8,2,22,0,0
7331091005_10153846397091006,3704,10809,21638,91,726,27,4,2
7331091005_10153846358571006,8959,17358,28429,318,113,226,4,16
7331091005_10153846320761006,824,1026,3479,21,98,379,17,46
7331091005_10153846255901006,105,122,955,7,2,28,4,34
7331091005_10153846231796006,69,55,1681,7,3,24,0,1
7331091005_10153846187621006,48,293,2222,41,5,0,0,0
7331091005_10153846115536006,32,18,494,1,2,4,0,0
7331091005_10153846099591006,132,294,1496,1,21,34,0,1
7331091005_10153846064521006,96,81,1064,14,10,4,1,2
7331091005_10153846041606006,935,2976,18717,115,153,772,5,11
7331091005_10153846035991006,140,691,3454,78,11,29,1,1
7331091005_10153845983466006,312,1017,2129,11,17,6,1,14
7331091005_10153845943231006,578,1822,13277,344,31,79,0,2
7331091005_10153845887366006,72,42,1286,4,3,43,1,2
7331091005_10153845820921006,176,279,3106,99,16,4,0,0
7331091005_10153845759491006,132,216,2326,11,20,2,1,2
7331091005_10153845757721006,103,137,3561,5,14,48,3,4
7331091005_10153845687266006,75,176,1195,0,19,0,244,1
7331091005_10153845652676006,244,535,2220,10,2,96,0,0
7331091005_10153845604711006,167,918,6659,118,5,4,44,2
7331091005_10153845556676006,101,42,775,1,3,5,0,1
7331091005_10153845528981006,157,177,2402,23,2,54,0,1
7331091005_10153845503551006,309,1756,13147,72,476,24,2,1
7331091005_10153844967221006,253,217,3091,16,11,100,0,2
7331091005_10153844917061006,4716,10446,22356,93,433,1114,16,58
7331091005_10153844902701006,11,40,704,0,17,1,1,1
7331091005_10153844890006006,561,483,2241,4,47,280,14,14
7331091005_10153844870546006,353,215,2202,15,7,62,0,2
7331091005_10153844843396006,1249,2862,13547,34,52,969,5,5
7331091005_10153844798551006,758,1280,7171,30,145,248,8,13
7331091005_10153844765906006,1562,4211,15003,46,232,286,5,45
7331091005_10153844737411006,142,248,3990,27,75,5,4,0
7331091005_10153844720376006,212,525,8312,58,221,29,1,1
7331091005_10153844662686006,269,107,1481,3,11,25,10,29
7331091005_10153844631811006,214,863,7640,75,225,10,1,3
7331091005_10153844601376006,1567,2235,7795,27,112,488,47,82
7331091005_10153844587556006,598,672,3429,24,11,415,10,8
7331091005_10153844524921006,112,275,6698,74,99,10,0,0
7331091005_10153844448616006,182,65,3181,18,5,37,5,4
7331091005_10153844338246006,418,1519,6421,32,143,491,17,3
7331091005_10153844325076006,79,108,2987,5,13,35,5,4
7331091005_10153844276441006,578,177,2660,11,62,92,11,8
7331091005_10153844226756006,216,1568,14347,458,61,24,1,0
7331091005_10153844212591006,488,1018,9934,166,16,218,0,0
7331091005_10153844187136006,121,72,3568,18,7,11,2,34
7331091005_10153844154076006,129,201,3071,28,4,34,2,3
7331091005_10153844052611006,367,2861,16450,187,532,27,1,11
7331091005_10153844047366006,206,599,9719,45,95,233,2,0
7331091005_10153843997381006,605,1697,20156,307,53,1005,1,7
7331091005_10153843942666006,123,104,433,2,4,4,0,5
7331091005_10153843935621006,2162,4613,16371,67,433,497,99,49
7331091005_10153843918421006,107,197,2209,24,28,3,0,0
7331091005_10153843885721006,182,309,4217,23,60,31,2,4
7331091005_10153843868381006,10,5,142,0,2,5,2,0
7331091005_10153843834191006,436,491,3432,22,27,194,11,126
7331091005_10153843775876006,60,85,1951,8,1,49,0,0
7331091005_10153843760646006,49,68,564,8,9,3,2,5
7331091005_10153843694151006,35,55,486,0,3,7,9,16
7331091005_10153843628886006,1390,686,3661,22,35,218,39,89
7331091005_10153843565191006,257,699,5376,171,51,16,2,17
7331091005_10153843494256006,769,1766,16107,66,240,243,2,3
7331091005_10153843460766006,138,250,3196,22,15,53,0,0
7331091005_10153843449821006,898,964,5700,15,113,202,10,35
7331091005_10153842848926006,2001,8069,24858,316,22,993,2,2
7331091005_10153842803816006,153,95,608,3,2,47,3,11
7331091005_10153842763671006,49,132,3233,37,6,12,0,2
7331091005_10153842731186006,299,800,6733,49,361,15,3,3
7331091005_10153842700971006,326,1105,19507,335,35,185,3,5
7331091005_10153842626891006,1150,2977,9441,51,145,344,3,18
7331091005_10153842586211006,246,482,7590,15,129,44,158,51
7331091005_10153842538776006,1524,7837,13777,111,44,1032,11,26
7331091005_10153842507521006,198,384,5817,65,4,192,0,2
7331091005_10153842449901006,49,51,1614,15,4,2,0,1
7331091005_10153842364186006,149,719,9937,70,248,9,2,1
7331091005_10153842324821006,83,366,2938,14,82,5,0,0
7331091005_10153842249456006,1419,5450,17294,85,355,376,2,4
7331091005_10153842215801006,137,197,3896,44,2,80,0,4
7331091005_10153842158551006,108,78,4207,13,27,30,2,6
7331091005_10153842104906006,176,189,2067,13,19,43,1,49
7331091005_10153842050451006,2201,11941,22087,230,35,1647,3,7
7331091005_10153842039191006,213,286,9017,122,175,11,1,11
7331091005_10153841971836006,22,36,602,2,3,1,0,1
7331091005_10153841912861006,59,31,1980,6,4,50,3,1
7331091005_10153841837776006,1154,3042,10191,79,17,755,3,6
7331091005_10153841809151006,238,498,3750,21,81,164,4,4
7331091005_10153841788626006,431,1534,5059,33,81,28,1,4
7331091005_10153841745201006,676,700,8097,29,38,111,19,176
7331091005_10153841670711006,869,1284,7352,60,73,457,11,324
7331091005_10153841647426006,156,222,1527,12,5,10,1,1
7331091005_10153841598141006,221,191,2712,20,19,68,9,25
7331091005_10153841540201006,68,150,1872,7,18,83,1,0
7331091005_10153841491186006,160,1460,8682,91,228,52,1,9
7331091005_10153841380381006,799,1134,2879,32,21,476,18,27
7331091005_10153841343621006,121,83,1198,10,5,25,3,3
7331091005_10153841269751006,1225,3057,12043,60,49,917,13,25
7331091005_10153841241611006,101,263,1314,6,5,109,2,1
7331091005_10153840617616006,1577,9242,30299,607,1441,104,15,48
7331091005_10153840581231006,371,2439,12774,259,439,96,8,22
7331091005_10153840563716006,1503,8282,58640,1097,656,715,16,41
7331091005_10153840538136006,1474,5588,42629,1100,432,810,7,62
7331091005_10153840493636006,10714,57439,131436,2982,8706,539,66,240
7331091005_10153840479831006,593,6041,37452,594,955,139,11,50
7331091005_10153840470971006,393,2235,21684,422,534,37,5,33
7331091005_10153840449056006,1008,5568,55473,944,1609,99,12,78
7331091005_10153840337026006,204,288,1711,22,9,13,2,7
7331091005_10153840289671006,92,76,3248,52,5,41,3,4
7331091005_10153840261586006,130,818,10334,115,96,12,2,3
7331091005_10153840227151006,157,826,8826,94,267,15,3,5
7331091005_10153840197801006,974,1841,12257,73,30,1224,8,5
7331091005_10153840171176006,157,1833,29709,336,276,17,2,4
7331091005_10153840119831006,381,910,5534,90,6,120,1,1
7331091005_10153840034661006,298,1132,9618,113,30,85,0,3
7331091005_10153839990461006,41,109,664,9,1,8,0,0
7331091005_10153839951601006,169,135,4053,22,29,119,12,8
7331091005_10153839897471006,993,1310,9462,72,522,17,1,1
7331091005_10153839855496006,482,1041,11165,88,145,43,6,14
7331091005_10153839830636006,228,453,3637,25,72,11,4,6
7331091005_10153839820241006,35,57,1551,12,13,4,0,1
7331091005_10153839801871006,82,59,2549,11,22,6,0,4
7331091005_10153839769191006,18,52,688,10,6,0,0,0
7331091005_10153839693766006,143,390,4931,37,111,19,2,0
7331091005_10153839694036006,71,64,1094,30,0,5,0,2
7331091005_10153839591351006,42,81,553,6,11,2,0,0
7331091005_10153839521336006,28,54,1254,3,18,1,0,1
7331091005_10153839477226006,41,67,2211,13,9,4,0,1
7331091005_10153839423441006,183,266,3007,11,8,222,1,3
7331091005_10153839391096006,95,267,2554,6,48,37,2,0
7331091005_10153839321076006,275,133,2651,3,15,110,7,5
7331091005_10153839288886006,109,219,1667,13,32,2,1,0
7331091005_10153839217196006,23,132,2727,95,0,0,25,0
7331091005_10153839145751006,2374,6592,21652,111,371,1448,18,152
7331091005_10153839086481006,276,840,14714,231,229,16,10,5
7331091005_10153838419621006,1097,1417,11231,152,189,1222,35,644
7331091005_10153838314696006,43,23,1094,3,3,43,1,3
7331091005_10153838208021006,143,695,6587,128,163,19,2,8
7331091005_10153838254406006,149,158,3297,82,8,26,1,5
7331091005_10153838194836006,2826,5528,13442,193,101,1991,107,54
7331091005_10153838160496006,487,1645,11201,224,397,69,8,30
7331091005_10153838115831006,252,316,2030,25,29,93,6,2
7331091005_10153838078701006,20,29,318,0,11,0,12,0
7331091005_10153838035921006,336,1439,11612,140,695,29,4,2
7331091005_10153838017941006,203,1246,9525,163,280,29,0,7
7331091005_10153838002146006,732,812,6253,29,58,562,127,59
7331091005_10153837954246006,136,253,3609,15,92,8,1,1
7331091005_10153837877746006,130,129,5806,44,11,288,1,6
7331091005_10153837832176006,36,99,447,8,5,1,0,1
7331091005_10153837803151006,122,214,3526,18,135,11,3,4
7331091005_10153837784506006,90,26,928,5,11,11,1,5
7331091005_10153837761071006,197,272,2790,23,5,118,7,22
7331091005_10153837745526006,68,112,671,1,9,15,7,21
7331091005_10153837675311006,880,913,9749,110,233,81,40,362
7331091005_10153837621916006,166,462,4438,29,153,0,1,2
7331091005_10153837611856006,248,1122,5922,32,183,4,2,4
7331091005_10153837587531006,939,6057,11460,95,258,34,1,6
7331091005_10153837532556006,3143,15704,35930,607,610,210,61,563
7331091005_10153837477521006,65,67,809,9,15,6,0,1
7331091005_10153837467221006,62,215,1469,27,10,2,30,6
7331091005_10153837262876006,43,39,1180,7,6,19,1,5
7331091005_10153837203581006,33,39,768,9,6,11,0,3
7331091005_10153837201426006,52,65,660,17,47,1,1,3
7331091005_10153837112876006,15,57,1159,23,2,0,0,2
7331091005_10153837081471006,193,185,3145,20,9,80,2,0
7331091005_10153837049486006,108,182,1616,31,33,3,1,0
7331091005_10153836982706006,141,117,3226,39,20,10,0,8
7331091005_10153836932391006,388,312,5141,78,106,17,2,11
7331091005_10153836904986006,4,13,341,1,0,2,0,0
7331091005_10153836865156006,162,81,1362,4,7,50,9,16
7331091005_10153836306566006,331,349,3366,92,9,75,0,2
7331091005_10153836289631006,696,1516,3870,82,25,177,2,15
7331091005_10153836272006006,74,45,3154,40,8,38,16,3
7331091005_10153836248226006,232,820,5984,28,491,76,2,7
7331091005_10153836179961006,202,116,1139,10,28,27,5,89
7331091005_10153836159721006,114,315,8997,233,115,15,2,11
7331091005_10153836089721006,1112,3802,16722,261,1378,32,4,8
7331091005_10153836036796006,1005,5590,18591,420,1226,119,20,62
7331091005_10153836022901006,161,605,6897,155,162,77,2,28
7331091005_10153835991291006,371,2580,10186,171,262,25,6,9
7331091005_10153835969371006,655,2171,10847,226,855,67,6,33
7331091005_10153835951856006,519,2243,15979,189,1191,32,2,7
7331091005_10153835924446006,23,34,576,3,18,3,0,1
7331091005_10153835903641006,787,662,3831,24,111,791,6,49
7331091005_10153835840541006,40,41,823,6,11,20,1,6
7331091005_10153835836376006,182,1055,18693,294,443,37,9,28
7331091005_10153835730986006,633,2924,9877,194,206,44,3,14
7331091005_10153835723661006,95,122,1124,7,51,62,18,8
7331091005_10153835674611006,566,841,5174,44,150,273,18,43
7331091005_10153835656506006,563,686,4456,37,19,243,4,16
7331091005_10153835611891006,324,292,4278,131,16,142,3,19
7331091005_10153835554356006,776,1086,6672,39,192,520,50,532
7331091005_10153835401671006,1012,2526,11208,78,769,225,99,72
7331091005_10153835292571006,534,291,1698,43,16,116,5,175
7331091005_10153835238531006,110,97,962,8,7,15,3,7
7331091005_10153835221376006,49,99,1760,77,46,16,3,24
7331091005_10153835167901006,348,293,2401,13,67,194,8,17
7331091005_10153835062286006,208,293,3020,27,82,12,2,9
7331091005_10153835004326006,50,39,1289,30,6,42,1,1
7331091005_10153834946561006,350,333,4945,36,149,63,18,98
7331091005_10153834851496006,41,180,4397,217,28,1,3,2
7331091005_10153834780216006,282,158,3666,56,107,19,4,21
7331091005_10153834723201006,365,944,3348,24,152,175,4,22
7331091005_10153834161731006,315,1043,11727,147,589,30,6,4
7331091005_10153834124656006,291,457,3850,37,82,137,5,23
7331091005_10153834087821006,359,1191,6504,67,14,408,3,5
7331091005_10153834052121006,492,4401,43502,1641,346,72,148,16
7331091005_10153834014876006,1524,3611,16163,73,147,1585,44,22
7331091005_10153833983721006,1167,1473,6941,30,106,954,32,35
7331091005_10153833943436006,164,1084,20713,251,253,44,2,9
7331091005_10153833851326006,1641,10695,40248,944,1845,200,5,39
7331091005_10153833825481006,1021,1820,9055,174,274,484,19,56
7331091005_10153833788971006,137,215,4849,28,260,141,2,17
7331091005_10153833738306006,745,2252,17250,355,1467,120,18,97
7331091005_10153833728401006,132,378,5791,73,118,61,4,10
7331091005_10153833704036006,194,1375,14741,469,66,10,396,12
7331091005_10153833675506006,274,1561,26852,263,642,53,22,66
7331091005_10153833660411006,267,140,2262,11,61,111,6,16
7331091005_10153833652286006,259,260,2126,9,138,231,58,25
7331091005_10153833643371006,259,150,2936,75,24,135,4,29
7331091005_10153833520821006,108,164,2272,57,32,104,2,10
7331091005_10153833491796006,79,79,2797,15,36,118,4,22
7331091005_10153833460121006,244,189,3255,63,95,29,6,21
7331091005_10153833450951006,23,18,355,4,1,6,2,5
7331091005_10153833400486006,135,96,2012,47,27,70,1,10
7331091005_10153833375261006,106,71,4985,111,63,101,13,36
7331091005_10153833334436006,389,619,11977,458,117,345,18,38
7331091005_10153833285851006,23,43,839,2,12,3,79,7
7331091005_10153833192041006,177,261,4238,172,126,15,3,9
7331091005_10153833086411006,407,850,4859,25,811,78,164,33
7331091005_10153833050946006,447,564,7169,24,250,534,26,36
7331091005_10153833038526006,77,39,1737,17,23,132,69,28
7331091005_10153832973191006,86,97,1004,19,8,52,1,6
7331091005_10153832924036006,427,277,4818,165,46,55,11,174
7331091005_10153832880656006,14,19,375,4,3,7,2,4
7331091005_10153832871926006,54,111,1849,28,39,15,11,52
7331091005_10153832800976006,24,24,727,15,26,6,0,5
7331091005_10153832744326006,150,204,3301,31,94,27,2,11
7331091005_10153832670381006,126,360,4179,37,69,106,7,37
